title,category,link
"Before and after: How wildfires tore through LA - Homes, businesses and schools were damaged or destroyed in wildfires that struck Los Angeles county.",Americas,https://www.bbc.com/news/articles/ce8e8l8980qo
"Five images that explain why the LA fires spread so fast - From more vegetation to flying embers, the BBC Earth team look at why the fires have been so intense.",Americas,https://www.bbc.comhttps://www.bbc.com/future/article/20250109-five-images-that-explain-why-the-la-fires-spread-so-fast
Mel Gibson says his home burned down in LA fires - The Oscar-winning film star criticises California Governor Gavin Newsom over the wildfires raging in LA.,Americas,https://www.bbc.com/news/articles/cedn1y14d5qo
"Heroes actor Milo Ventimiglia loses home in fires - ""We'll make do. Wife and baby and dog are most important,"" he told CBS News.",Americas,https://www.bbc.com/news/videos/cj48x5g00r8o
" 'It's gone. Altadena is all gone' – returning homeowner - Jason Matthews returned to his house in Altadena on Wednesday morning, but only the postbox was still intact.",Americas,https://www.bbc.com/news/videos/cwy17080g0jo
Before and after images of LA buildings compared - BBC Breakfast's Charlie Stayt compares before and after pictures of the city showing the scale of the LA fires.,Americas,https://www.bbc.com/news/videos/c4gxz8kl53do
Weekly quiz: Zendaya looked happy but who else sparkled at the Golden Globes? - How much attention did you pay to what has been going on in the world over the past seven days?,Americas,https://www.bbc.com/news/articles/cr565jlq9ryo
Spent cartridges found amongst fire wreckage in Los Angeles - The BBC sees bullets strewn over the streets while touring the fire damage in Los Angeles.,Americas,https://www.bbc.com/news/videos/c04n97dxnwno
"'Pizzagate' gunman fatally shot by police during traffic stop - In 2016, Edgar Maddison Welch opened fire at a Washington DC pizzeria he believed was running a child sex-trafficking ring.",Americas,https://www.bbc.com/news/articles/ce8y007lj68o
"The '9/11 mastermind' wants to plead guilty. Why is the US trying to stop him? - The accused mastermind of the 9/11 terror attacks will no longer plead guilty on Friday, after the US government objected.",Americas,https://www.bbc.com/news/articles/c0kvklv7zjyo
"Processions and presidents at Jimmy Carter's state funeral - US President Joe Biden repeatedly praised Carter's ""example"" and ""character"" in his eulogy.",Americas,https://www.bbc.com/news/videos/cvg6g2r2vlxo
What happened on 9/11? - The 2001 attack on New York's Twin Towers had a profound impact on the US and across the globe.,Americas,https://www.bbc.com/news/world-us-canada-57698668
"Fire evacuation order lifted for LA's Hollywood Hills West - Officials say the blaze is now under control, but urge residents to be careful when returning to their homes.",Americas,https://www.bbc.com/news/articles/cj0r01n79lno
'Like a warzone': LA residents describe fleeing fire - People at an evacuation centre describe fleeing their homes as flames engulfed their streets.,Americas,https://www.bbc.com/news/videos/crk0k5y44zyo
Burned-out homes line Malibu's devastated seafront - Footage from the BBC's LA correspondent shows a row of destroyed homes on Malibu's coveted seafront.,Americas,https://www.bbc.com/news/videos/ce3l3pkpxxxo
Moment house collapses as LA wildfires rage on - Footage shows the moment a four-storey home collapses after being engulfed by flames.,Americas,https://www.bbc.com/news/videos/c4gxglq695wo
'Where do I go?' Chaos on Hollywood streets as people flee flames - People are running away from their homes as the Sunset fire sweeps through Hollywood Hills. ,Americas,https://www.bbc.com/news/articles/cdeke468rwpo
"Death toll rises as governor confirms hydrants issue 'impaired' LA wildfires fight - As 11 are confirmed dead, Gavin Newsom orders an independent investigation into the water supply problem.",Americas,https://www.bbc.comhttps://www.bbc.com/news/live/cg7z9zjv90jt
'I have nothing to go back to' - LA fires heartbreak  - Lucy Sherriff had covered fires before for the BBC - this time one reduced her own home to ash.,Americas,https://www.bbc.com/news/articles/c0eweel5zg3o
Meta and Amazon axe diversity initiatives joining US corporate rollback - The companies are among the latest major corporations to alter their diversity programmes since Trump's re-election.,Americas,https://www.bbc.com/news/articles/cgmy7xpw3pyo
"'It's like a ton of bricks fell on me' - Victims' loved ones share stories  - An amputee and his bedbound son, a man trying to defend his home of 55 years are among the 11 victims of the Los Angeles fires.",Americas,https://www.bbc.com/news/articles/cdxe6lzvx9wo
Trump avoids prison or fine in hush-money case sentencing - Donald Trump will still take office as the first US president with a felony conviction.,Americas,https://www.bbc.com/news/articles/czjdjk1dpplo
TikTok creators argue against US ban as platform could 'go dark' in days - The Supreme Court is hearing an appeal against a law that bans the video-sharing app in the country unless it is sold.,Americas,https://www.bbc.comhttps://www.bbc.com/news/live/c79192g7yqxt
"In court with the '9/11 mastermind', two decades after his arrest - Legal disputes leave Khalid Sheikh Mohammed in limbo as the population dwindles at Guantanamo Bay",Americas,https://www.bbc.com/news/articles/cn8xle4zx51o
Fewer rate cuts and higher loan costs - how US jobs surprise affects you - Jobs growth in the US surged unexpectedly last month.,Business,https://www.bbc.com/news/articles/cdd97z26152o
Watch: Can young Americans live without TikTok? - The BBC spoke to young people as the Supreme Court discusses a potential ban on the social media platform.,World,https://www.bbc.com/news/videos/cz7e3lrr0jjo
"LA celebrities lose homes, share reactions to wildfires - Jeff Bridges, Mel Gibson, Paris Hilton and Adam Brody are among the celebrities who have lost their homes.",Americas,https://www.bbc.com/news/articles/crmnm2g1z74o
Why Trump was spared a penalty in hush-money sentencing - The BBC's Nada Tawfik looks at what the sentence means for the incoming president.,Americas,https://www.bbc.com/news/videos/c4gwd3wpy95o
LA fires: How three days of devastation unfolded - Multiple fires are still burning in LA as authorities warn fierce winds threaten more destruction.,Americas,https://www.bbc.com/news/videos/clyew79rzlro
"Ros Atkins on... 24 hours on Elon Musk's X timeline - The BBC's Analysis editor, Ros Atkins, investigates Elon Musk's recent posts on X about grooming gangs - and looks at how one day unfolded on his timeline.",Americas,https://www.bbc.com/news/videos/c87dg3x1rd0o
Man films escape from LA fires with elderly father-in-law - The men were forced to leave the car they were in and escape on foot as fire closed in around them.,Americas,https://www.bbc.com/news/videos/clykngk529lo
Maps and images reveal scale of LA wildfire devastation - Maps and images showing how the fires currently affecting the Los Angeles area are developing.,Americas,https://www.bbc.com/news/articles/cg525q2ggl4o
"'Very unlikely' foreign actor linked to Havana Syndrome, US intelligence says - A new report says two of seven US intelligence bodies believe foreign actors could be able to use radio frequency technology.",Americas,https://www.bbc.com/news/articles/c5y6dqz017qo
New video shows driver's shootout with police after New Orleans attack - The clip reveals the moment the suspect in the New Year's Day terrorist attack fired at officers. ,Americas,https://www.bbc.com/news/articles/cp9xr7dre3zo
"Passengers evacuate plane on snowy tarmac amid storm - The Delta flight, with more than 200 passengers on board, was suspended shortly after takeoff due to engine issues.",Americas,https://www.bbc.com/news/videos/cyv4p842nm0o
"'I grabbed passports and my grandmother's ring - and left the rest to burn' - Climate reporter Lucy Sherriff had covered fires before for the BBC – this time, one reduced her own home to ash.",Americas,https://www.bbc.com/news/articles/c0eweel5zg3o
"Hydrants issue impaired LA wildfires fight, governor says, as evacuation area grows - As 11 are confirmed dead, Gavin Newsom orders an independent investigation into the water supply problem.",Americas,https://www.bbc.comhttps://www.bbc.com/news/live/cg7z9zjv90jt
"Hundreds of California prison inmates fight wildfires - and stigma - Critics say using incarcerated men and women to fight fires is cheap labour, but supporters say it is rehabilitative.",Americas,https://www.bbc.com/news/articles/c3rwdjwglx2o
"What we know about LA fires victims - An amputee and his bedbound son, and a man trying to defend his home of 55 years are among the 11 victims of the Los Angeles fires.",Americas,https://www.bbc.com/news/articles/cdxe6lzvx9wo
"When Carter met Kim - and stopped a nuclear war - The former US president halted a US-North Korea showdown, but was also accused of going rogue.",World,https://www.bbc.com/news/articles/cpee202y907o
How three days of devastation unfolded in Los Angeles - Multiple fires are still burning in LA as authorities warn fierce winds threaten more destruction.,Americas,https://www.bbc.com/news/videos/clyew79rzlro
"Pearls, a power saw and a lawnmower toy: What LA fire survivors went back for - Residents of LA's Altadena neighbourhood are picking through the rubble after fires destroyed their homes. ",Americas,https://www.bbc.com/news/articles/c5yvljv1vjjo
Prince Harry and Meghan hug residents in Pasadena - The couple live near Santa Barbara in the town of Montecito. ,Americas,https://www.bbc.com/news/videos/clyewx419k3o
'I grabbed passports and my grandmother's ring - and left the rest to burn' - Lucy Sherriff had covered fires before for the BBC - this time one reduced her own home to ash.,Americas,https://www.bbc.com/news/articles/c0eweel5zg3o
How three days of devastation unfolded due to LA fires - Multiple fires are still burning in LA as authorities warn fierce winds threaten more destruction.,Americas,https://www.bbc.com/news/videos/clyew79rzlro
"As winds pick up, LA firefighters desperately battle to contain monster inferno - The Palisades blaze is threatening Brentwood, one of the most affluent enclaves of America's second-biggest city.",Americas,https://www.bbc.com/news/articles/c897l7wyzj5o
Jack Smith resigns from Justice Department - His exit comes amid a dispute over his report into Donald Trump's handling of classified documents.,Americas,https://www.bbc.com/news/articles/ckgy0360nd6o
